time,adxl_acceleration_x,adxl_acceleration_y,adxl_acceleration_z,mpl_altitude,mpu_acceleration_x,mpu_acceleration_y,mpu_acceleration_z,mpu_gyroscope_x,mpu_gyroscope_y,mpu_gyroscope_z,mpu_magnetometer_x,mpu_magnetometer_y,mpu_magnetometer_z
1605249487.5718,-3.8834,-31.4597,40.1288,2.6875,-0.0760,-0.2770,0.6620,29.8460,-35.4350,-13.3720,-6.7750,-9.7660,0.6100
1605249487.5958,-3.6873,-31.5774,40.1288,0.5000,-0.0770,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8880,0.6100
1605249487.6195,-3.5696,-31.4597,40.1288,0.8125,-0.0760,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249487.6429,-3.6481,-31.6166,40.1288,0.4375,-0.0760,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249487.6664,-3.6481,-31.4990,40.1288,-2.1875,-0.0730,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249487.6909,-3.7265,-31.6559,40.1288,0.5625,-0.0740,-0.2760,0.6600,28.7990,-35.4350,-13.3720,-6.8360,-9.8270,0.6710
1605249487.7143,-3.8442,-31.4205,40.1288,0.6250,-0.0760,-0.2760,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249487.7401,-3.8834,-31.6559,40.1288,1.6250,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249487.7634,-3.7658,-31.6951,40.1288,1.5625,-0.0750,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.5490
1605249487.7868,-3.6873,-31.5382,40.1288,0.9375,-0.0740,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249487.8114,-3.7265,-31.3813,40.1288,0.6250,-0.0750,-0.2710,0.6600,29.6720,-35.2590,-13.8800,-6.8970,-9.8270,0.6100
1605249487.8348,-3.8050,-31.6166,40.1288,-0.1875,-0.0750,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.7320
1605249487.8582,-3.6873,-31.4205,40.1288,0.3750,-0.0760,-0.2740,0.6570,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6100
1605249487.8816,-3.7658,-31.6166,40.1288,0.6250,-0.0740,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.9580,-9.7050,0.6100
1605249487.9055,-3.6481,-31.5382,40.1288,0.7500,-0.0760,-0.2710,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249487.9326,-3.8442,-31.7343,40.1288,1.0000,-0.0760,-0.2750,0.6610,28.4500,-34.3780,-13.7110,-6.8970,-9.8880,0.6100
1605249487.9559,-3.6481,-31.4990,40.1288,1.1250,-0.0750,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249487.9794,-3.6088,-31.6166,40.1288,0.2500,-0.0740,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.8880,0.6100
1605249488.0036,-3.8442,-31.4990,40.1288,-0.1875,-0.0770,-0.2740,0.6560,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249488.0269,-3.6873,-31.5382,40.1288,-1.0625,-0.0750,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249488.0503,-3.8834,-31.7343,40.1288,-0.1250,-0.0740,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249488.0748,-3.6481,-31.4990,40.1288,2.9375,-0.0740,-0.2750,0.6600,28.6240,-34.5540,-12.8640,-6.9580,-9.8880,0.6710
1605249488.1005,-3.7658,-31.7343,40.1288,-0.6875,-0.0760,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249488.1239,-3.6088,-31.5382,40.1288,-1.1875,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249488.1475,-3.5304,-31.7343,40.1288,3.8751,-0.0750,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6710
1605249488.1707,-3.5304,-31.4990,40.1288,1.6875,-0.0750,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249488.1955,-3.6088,-31.5382,40.1288,1.5000,-0.0760,-0.2740,0.6600,29.8460,-35.0830,-11.6790,-6.8970,-9.7050,0.6710
1605249488.2189,-3.6873,-31.7735,40.1288,-0.1875,-0.0760,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.6440,0.6710
1605249488.2423,-3.4519,-31.5382,40.1288,1.7500,-0.0750,-0.2720,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.9490,0.6710
1605249488.2657,-3.6088,-31.4990,40.1288,0.8750,-0.0760,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.7320
1605249488.2915,-3.8050,-31.6951,40.1288,-0.1875,-0.0730,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.7320
1605249488.3176,-3.7265,-31.6951,40.1288,-1.4375,-0.0760,-0.2750,0.6590,30.0210,-34.5540,-11.8490,-6.7750,-9.7660,0.6100
1605249488.3417,-3.9619,-31.6166,40.1288,0.3750,-0.0730,-0.2730,0.6570,0.0000,0.0000,0.0000,-6.7140,-9.8270,0.6710
1605249488.3659,-3.7658,-31.5774,40.1288,1.9375,-0.0760,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249488.3903,-3.6873,-31.2244,40.1288,0.6875,-0.0740,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249488.4145,-3.6873,-31.4597,40.1288,2.2500,-0.0740,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6710
1605249488.4400,-3.6873,-31.8520,40.1288,2.1250,-0.0760,-0.2740,0.6610,30.1950,-34.7300,-12.6950,-6.8360,-9.8880,0.6100
1605249488.4667,-3.6088,-31.5382,40.1288,-0.1875,-0.0770,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249488.4913,-3.5304,-31.4990,40.1288,0.7500,-0.0750,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249488.5155,-3.8050,-31.5382,40.1288,-2.0625,-0.0750,-0.2740,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249488.5397,-3.8834,-31.6559,40.1288,0.0625,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249488.5639,-3.6088,-31.5382,40.1288,0.3125,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6100
1605249488.5894,-4.0403,-31.7343,40.1288,-0.8125,-0.0750,-0.2740,0.6610,29.3220,-35.2590,-12.8640,-6.8970,-9.8880,0.6710
1605249488.6164,-3.6873,-31.5382,40.1288,1.5625,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.7050,0.6710
1605249488.6403,-3.6873,-31.4205,40.1288,4.3751,-0.0750,-0.2720,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249488.6645,-3.6481,-31.4597,40.1288,-1.0000,-0.0740,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249488.6914,-3.9227,-31.7735,40.1288,0.5625,-0.0730,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.8880,0.6100
1605249488.7176,-3.6873,-31.7735,40.1288,-0.4375,-0.0750,-0.2750,0.6570,29.1480,-33.6720,-14.0490,-6.7750,-9.7660,0.5490
1605249488.7417,-3.6873,-31.5382,40.1288,-0.2500,-0.0760,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249488.7662,-3.8442,-31.8520,40.1288,1.2500,-0.0760,-0.2750,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249488.7906,-3.6481,-31.5382,40.1288,-0.5000,-0.0770,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249488.8149,-3.9227,-31.8520,40.1288,-1.1875,-0.0760,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6710
1605249488.8405,-3.6088,-31.6559,40.1288,-1.1875,-0.0770,-0.2760,0.6620,29.3220,-35.6120,-11.8490,-6.8970,-9.8270,0.6100
1605249488.8646,-3.8050,-31.7735,40.1288,0.5000,-0.0770,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249488.8889,-3.8050,-31.5774,40.1288,-1.8750,-0.0770,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249488.9129,-3.6088,-31.3421,40.1288,0.2500,-0.0760,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249488.9395,-3.5304,-31.3421,40.1288,-0.5000,-0.0740,-0.2730,0.6560,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249488.9649,-3.6873,-31.6559,40.1288,1.2500,-0.0750,-0.2740,0.6610,29.3220,-35.2590,-13.2030,-6.8360,-9.7660,0.6710
1605249488.9891,-3.6088,-31.6559,40.1288,-2.5625,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249489.0134,-3.6873,-31.6951,40.1288,2.7500,-0.0760,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249489.0376,-3.5696,-31.4205,40.1288,1.9375,-0.0750,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.7750,-9.8880,0.6710
1605249489.0619,-3.6481,-31.5382,40.1288,0.6250,-0.0740,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6710
1605249489.0874,-3.4519,-31.6559,40.1288,0.6250,-0.0750,-0.2730,0.6590,30.5440,-34.0250,-13.7110,-6.8360,-9.7660,0.6100
1605249489.1117,-3.6088,-31.5382,40.1288,-0.1875,-0.0760,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249489.1365,-3.4519,-31.8128,40.1288,1.6875,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249489.1606,-3.5696,-31.4990,40.1288,-0.5000,-0.0750,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.7320
1605249489.1850,-3.7658,-31.7735,40.1288,-1.1875,-0.0760,-0.2720,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249489.2105,-3.6088,-31.4990,40.1288,-0.6875,-0.0740,-0.2730,0.6600,28.7990,-35.0830,-13.7110,-6.7750,-9.8270,0.6710
1605249489.2347,-3.7658,-31.3421,40.1288,0.5625,-0.0760,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.5490
1605249489.2588,-3.7265,-31.4990,40.1288,-0.4375,-0.0770,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249489.2829,-3.6873,-31.5774,40.1288,1.8750,-0.0760,-0.2750,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.7320
1605249489.3070,-3.7265,-31.4597,40.1288,1.0625,-0.0740,-0.2730,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249489.3324,-3.7265,-31.7735,40.1288,-1.6250,-0.0740,-0.2750,0.6620,29.6720,-34.5540,-13.2030,-6.8360,-9.8270,0.6710
1605249489.3565,-3.6873,-31.4597,40.1288,0.4375,-0.0750,-0.2730,0.6630,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.5490
1605249489.3816,-3.8442,-31.4990,40.1288,0.6250,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6100
1605249489.4056,-3.6481,-31.2636,40.1288,0.8125,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.9580,-9.8880,0.6100
1605249489.4301,-3.6088,-31.4990,40.1288,1.6875,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249489.4556,-3.6873,-31.2244,40.1288,0.9375,-0.0760,-0.2740,0.6600,30.0210,-35.9640,-13.2030,-6.8360,-9.8270,0.6100
1605249489.4799,-3.6481,-31.4990,40.1288,0.5000,-0.0740,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249489.5040,-3.6873,-31.8912,40.1288,-1.0625,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6100
1605249489.5284,-3.6088,-31.5382,40.1288,1.8125,-0.0740,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.7140,-9.8270,0.5490
1605249489.5525,-3.5304,-31.4205,40.1288,0.0000,-0.0780,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6710
1605249489.5767,-3.5696,-31.4205,40.1288,-0.7500,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249489.6041,-4.0011,-31.5774,40.1288,-1.0625,-0.0740,-0.2730,0.6610,31.4170,-35.2590,-12.5260,-6.8360,-9.7050,0.6710
1605249489.6289,-3.8834,-31.6166,40.1288,-0.6250,-0.0740,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249489.6537,-3.4912,-31.4990,40.1288,1.1875,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249489.6779,-3.6481,-31.4597,40.1288,0.0625,-0.0780,-0.2740,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249489.7022,-4.1188,-31.8128,40.1288,-1.0000,-0.0760,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249489.7278,-3.6873,-31.6951,40.1288,1.1875,-0.0750,-0.2710,0.6600,29.6720,-34.9060,-13.8800,-6.8360,-9.7660,0.6100
1605249489.7520,-3.6088,-31.3421,40.1288,-1.5625,-0.0740,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249489.7768,-3.6873,-31.4990,40.1288,0.1250,-0.0770,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6100
1605249489.8033,-3.6481,-31.4990,40.1288,-1.3125,-0.0750,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6100
1605249489.8274,-3.6088,-31.4990,40.1288,-0.6250,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.4880
1605249489.8529,-3.7265,-31.5774,40.1288,0.3750,-0.0750,-0.2730,0.6620,29.4970,-35.7880,-13.3720,-6.7750,-9.8270,0.5490
1605249489.8771,-3.5696,-31.6166,40.1288,-1.1250,-0.0750,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249489.9011,-3.8442,-31.3028,40.1288,-1.4375,-0.0750,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249489.9253,-3.7265,-31.6166,40.1288,-0.6250,-0.0760,-0.2750,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249489.9495,-3.7658,-31.5774,40.1288,1.3750,-0.0770,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6100
1605249489.9750,-3.4912,-31.3813,40.1288,-0.1875,-0.0760,-0.2730,0.6630,29.1480,-33.6720,-14.0490,-6.8970,-9.7660,0.6710
1605249489.9992,-3.4912,-31.5774,40.1288,2.1250,-0.0740,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249490.0235,-3.5304,-31.4205,40.1288,-0.9375,-0.0760,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6100
1605249490.0478,-3.6088,-31.4990,40.1288,-1.2500,-0.0760,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249490.0720,-3.7658,-31.6559,40.1288,-0.4375,-0.0750,-0.2760,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.7320
1605249490.1054,-3.6481,-31.5382,40.1288,-0.9375,-0.0760,-0.2740,0.6630,29.3220,-34.9060,-12.8640,-6.8970,-9.8270,0.6100
1605249490.1420,-3.7265,-31.5774,40.1288,1.8750,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249490.1682,-3.5304,-31.4597,40.1288,-0.5625,-0.0760,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249490.1960,-3.9619,-31.7735,40.1288,0.3750,-0.0750,-0.2750,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249490.2334,-3.8834,-32.0481,40.1288,-0.3750,-0.0750,-0.2730,0.6590,29.4970,-34.7300,-13.0340,-6.8360,-9.8270,0.5490
1605249490.2566,-3.6481,-31.5774,40.1288,2.5625,-0.0760,-0.2720,0.6610,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6100
1605249490.2837,-3.8834,-31.6559,40.1288,0.1250,-0.0760,-0.2740,0.6640,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249490.3079,-3.6481,-31.3813,40.1288,-1.6250,-0.0760,-0.2730,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249490.3312,-3.6481,-31.6166,40.1288,1.8750,-0.0770,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249490.3558,-3.6088,-31.5774,40.1288,0.7500,-0.0780,-0.2730,0.6610,28.9730,-34.9060,-13.2030,-6.8360,-9.7660,0.6100
1605249490.3803,-3.7658,-31.6559,40.1288,1.3750,-0.0770,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249490.4036,-3.7265,-31.4990,40.1288,-0.5625,-0.0750,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.6100
1605249490.4270,-3.6873,-31.4597,40.1288,-0.6250,-0.0750,-0.2720,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249490.4504,-3.4912,-31.4990,40.1288,1.3750,-0.0750,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6100
1605249490.4759,-3.6481,-31.5382,40.1288,0.1875,-0.0760,-0.2740,0.6620,29.8460,-34.7300,-13.3720,-6.7750,-9.7660,0.6100
1605249490.4996,-3.9619,-31.6951,40.1288,1.1875,-0.0750,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249490.5231,-3.6088,-31.5382,40.1288,1.1250,-0.0750,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6710
1605249490.5489,-3.9227,-31.8912,40.1288,-2.5625,-0.0760,-0.2740,0.6560,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249490.5731,-3.5304,-31.5774,40.1288,0.5625,-0.0760,-0.2730,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249490.5964,-3.7265,-31.4990,40.1288,-0.8750,-0.0760,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249490.6208,-3.6481,-31.5774,40.1288,0.4375,-0.0740,-0.2750,0.6590,30.0210,-35.9640,-11.8490,-6.7750,-9.7050,0.6100
1605249490.6453,-3.6088,-31.4990,40.1288,0.5000,-0.0760,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6100
1605249490.6685,-3.4912,-31.3028,40.1288,1.0000,-0.0750,-0.2730,0.6540,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.5490
1605249490.6920,-3.6088,-31.5774,40.1288,1.8125,-0.0770,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.5490
1605249490.7154,-3.6088,-31.4990,40.1288,2.2500,-0.0760,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6100
1605249490.7401,-3.8050,-31.4990,40.1288,-0.2500,-0.0750,-0.2750,0.6620,29.8460,-34.7300,-13.3720,-6.8360,-9.7660,0.6100
1605249490.7635,-3.6873,-31.4990,40.1288,-0.2500,-0.0740,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249490.7869,-3.4912,-31.3813,40.1288,0.7500,-0.0750,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249490.8103,-3.5304,-31.4990,40.1288,0.3750,-0.0770,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.6710
1605249490.8336,-3.6481,-31.5382,40.1288,0.2500,-0.0770,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249490.8583,-4.0011,-31.7735,40.1288,1.7500,-0.0750,-0.2740,0.6600,29.4970,-35.0830,-12.6950,-6.7750,-9.7050,0.5490
1605249490.8815,-3.7658,-31.5382,40.1288,1.4375,-0.0750,-0.2750,0.6560,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249490.9051,-3.6873,-31.4597,40.1288,-1.3125,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249490.9331,-3.8834,-31.6559,40.1288,-0.4375,-0.0750,-0.2710,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249490.9571,-3.8442,-31.4597,40.1288,-0.5000,-0.0750,-0.2760,0.6570,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6100
1605249490.9825,-3.7265,-31.5382,40.1288,1.7500,-0.0740,-0.2730,0.6550,29.8460,-35.4350,-12.3560,-6.8360,-9.8270,0.6710
1605249491.0067,-3.8442,-31.8520,40.1288,0.7500,-0.0750,-0.2710,0.6630,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.7320
1605249491.0327,-3.5696,-31.4597,40.1288,-1.2500,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249491.0577,-3.7658,-31.5382,40.1288,0.6250,-0.0770,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249491.0823,-3.6088,-31.4990,40.1288,-0.8125,-0.0770,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249491.1078,-3.4912,-31.4205,40.1288,-0.2500,-0.0740,-0.2720,0.6640,30.7190,-35.6120,-12.5260,-6.8360,-9.8270,0.6710
1605249491.1321,-3.6088,-31.5774,40.1288,0.0000,-0.0740,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249491.1583,-3.6481,-31.2244,40.1288,2.6875,-0.0740,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249491.1831,-3.5304,-31.4990,40.1288,-1.1250,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249491.2072,-3.4519,-31.4597,40.1288,-0.4375,-0.0740,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249491.2313,-3.6873,-31.4990,40.1288,2.0625,-0.0740,-0.2740,0.6560,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249491.2566,-3.6088,-31.6951,40.1288,-0.9375,-0.0770,-0.2750,0.6620,28.9730,-35.9640,-11.8490,-6.9580,-9.8270,0.6710
1605249491.2808,-3.6481,-31.6166,40.1288,3.3751,-0.0760,-0.2710,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6710
1605249491.3083,-3.8442,-31.6559,40.1288,-1.3750,-0.0750,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6710
1605249491.3352,-3.6088,-31.5382,40.1288,-2.3125,-0.0730,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249491.3595,-3.5304,-31.5382,40.1288,1.3125,-0.0760,-0.2720,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6100
1605249491.3855,-4.0403,-31.7735,40.1288,1.9375,-0.0760,-0.2730,0.6580,29.8460,-35.0830,-13.3720,-6.8970,-9.8270,0.6100
1605249491.4098,-3.6088,-31.5774,40.1288,2.8125,-0.0750,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249491.4362,-3.5304,-31.4597,40.1288,4.0626,-0.0750,-0.2730,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249491.4687,-3.6481,-31.5774,40.1288,0.3750,-0.0760,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249491.4941,-3.5696,-31.6559,40.1288,0.6250,-0.0740,-0.2740,0.6620,29.8460,-34.7300,-12.3560,-6.8970,-9.7050,0.6100
1605249491.5183,-3.6481,-31.6951,40.1288,1.5625,-0.0750,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249491.5425,-3.5304,-31.4990,40.1288,-0.6250,-0.0740,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.5490
1605249491.5697,-3.8834,-31.5382,40.1288,1.8750,-0.0780,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249491.5938,-4.1188,-31.8128,40.1288,-1.5000,-0.0770,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249491.6193,-3.7658,-31.6166,40.1288,-1.0000,-0.0750,-0.2730,0.6600,30.0210,-35.2590,-12.5260,-6.8360,-9.7660,0.6710
1605249491.6437,-3.3735,-31.4597,40.1288,-1.8750,-0.0750,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249491.6679,-3.7265,-31.5774,40.1288,1.1250,-0.0750,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249491.6943,-3.5696,-31.5382,40.1288,1.8125,-0.0760,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249491.7193,-3.8050,-31.6166,40.1288,-0.8125,-0.0740,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249491.7450,-3.6481,-31.6166,40.1288,1.5625,-0.0760,-0.2730,0.6580,30.0210,-34.2010,-13.8800,-6.8360,-9.7660,0.5490
1605249491.7693,-3.6088,-31.4597,40.1288,-0.6875,-0.0730,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249491.7936,-3.9619,-31.6166,40.1288,-0.3125,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249491.8200,-3.6873,-31.4990,40.1288,1.0625,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249491.8440,-3.6481,-31.5774,40.1288,-2.4375,-0.0750,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
